date,location,avg_price_per_sqft,demand_index,interest_rate
2024-07-12,New York,279.32,1.14,1.72
2024-07-13,Lagos,381.47,0.81,6.57
2024-07-14,Toronto,858.71,0.67,9.78
2024-07-15,Berlin,348.82,1.33,4.95
2024-07-16,Lagos,553.45,1.31,8.48
2024-07-17,Singapore,456.83,0.87,1.79
2024-07-18,Sydney,647.17,0.64,2.51
2024-07-19,Berlin,156.41,0.63,3.4
2024-07-20,Sydney,732.12,0.91,9.71
2024-07-21,Sydney,745.23,0.6,7.02
2024-07-22,Sydney,467.07,0.68,3.47
2024-07-23,Berlin,855.35,0.62,5.7
2024-07-24,Singapore,924.51,0.76,1.65
2024-07-25,Sydney,394.56,1.11,5.0
2024-07-26,Singapore,991.97,0.92,6.81
2024-07-27,New York,681.12,0.86,3.26
2024-07-28,Berlin,873.58,1.28,6.42
2024-07-29,Toronto,995.28,0.71,9.25
2024-07-30,London,461.53,1.3,1.54
2024-07-31,New York,964.15,0.54,1.94
2024-08-01,Berlin,261.9,0.59,3.77
2024-08-02,Singapore,503.81,0.82,8.95
2024-08-03,Toronto,742.01,1.16,4.25
2024-08-04,Dubai,217.09,0.75,7.52
2024-08-05,New York,957.6,1.11,6.59
2024-08-06,Toronto,242.87,0.63,6.72
2024-08-07,Dubai,237.18,0.9,3.99
2024-08-08,Lagos,972.21,0.98,9.72
2024-08-09,Toronto,712.1,0.81,5.38
2024-08-10,Singapore,288.35,1.28,1.28
2024-08-11,Toronto,636.22,1.43,2.39
2024-08-12,New York,388.24,0.85,7.26
2024-08-13,Singapore,132.96,0.6,7.94
2024-08-14,Dubai,501.79,1.04,5.33
2024-08-15,Berlin,174.67,0.69,1.34
2024-08-16,Dubai,770.92,0.86,3.17
2024-08-17,Berlin,198.19,0.82,3.45
2024-08-18,New York,340.65,0.85,8.42
2024-08-19,London,557.42,0.98,6.28
2024-08-20,Singapore,88.31,0.98,4.74
2024-08-21,New York,866.45,0.51,6.42
2024-08-22,New York,246.09,1.03,6.45
2024-08-23,Dubai,209.81,1.47,5.12
2024-08-24,Singapore,720.83,1.09,5.26
2024-08-25,New York,358.1,1.43,3.09
2024-08-26,Singapore,92.48,1.49,7.68
2024-08-27,Dubai,763.48,1.19,8.03
2024-08-28,Berlin,921.24,0.79,3.44
2024-08-29,Sydney,835.95,0.91,9.22
2024-08-30,Toronto,759.37,0.58,4.44
2024-08-31,New York,685.43,0.84,2.33
2024-09-01,Berlin,723.61,0.55,4.61
2024-09-02,New York,817.51,1.43,1.63
2024-09-03,Toronto,93.99,1.25,2.54
2024-09-04,Berlin,439.72,0.83,8.04
2024-09-05,Lagos,978.45,0.84,2.23
2024-09-06,New York,543.33,1.44,1.17
2024-09-07,New York,118.01,1.47,5.19
2024-09-08,London,572.73,0.79,3.58
2024-09-09,Sydney,656.08,0.63,3.23
2024-09-10,Singapore,663.52,1.31,7.32
2024-09-11,Toronto,652.95,0.96,7.8
2024-09-12,Dubai,358.16,1.02,3.41
2024-09-13,Singapore,880.7,1.21,7.88
2024-09-14,Toronto,445.25,0.78,7.05
2024-09-15,Singapore,186.33,1.03,6.1
2024-09-16,Lagos,87.92,1.48,6.27
2024-09-17,Toronto,91.17,1.31,9.77
2024-09-18,Lagos,825.83,1.43,5.65
2024-09-19,Berlin,578.15,1.48,2.98
2024-09-20,Toronto,637.12,1.14,6.65
2024-09-21,London,193.99,1.35,1.76
2024-09-22,Sydney,884.02,1.36,8.11
2024-09-23,Lagos,186.14,0.53,2.54
2024-09-24,New York,872.98,1.13,7.92
2024-09-25,Lagos,56.93,1.26,1.05
2024-09-26,Berlin,224.76,1.42,4.49
2024-09-27,Lagos,293.25,0.65,2.35
2024-09-28,New York,675.51,0.61,8.11
2024-09-29,Singapore,914.87,0.52,4.15
2024-09-30,London,916.72,1.03,2.66
2024-10-01,New York,126.02,1.38,8.85
2024-10-02,Singapore,541.96,0.76,4.85
2024-10-03,Berlin,658.8,0.53,5.88
2024-10-04,Singapore,342.53,1.24,6.15
2024-10-05,Lagos,879.62,0.65,4.56
2024-10-06,Singapore,562.86,1.48,4.83
2024-10-07,Singapore,371.4,1.29,3.59
2024-10-08,Berlin,690.68,1.18,9.64
2024-10-09,Toronto,498.69,1.0,7.53
2024-10-10,Dubai,459.78,0.99,5.06
2024-10-11,Lagos,453.43,1.24,8.86
2024-10-12,Dubai,626.55,1.32,2.84
2024-10-13,Dubai,665.1,1.38,2.69
2024-10-14,Toronto,996.68,1.13,8.51
2024-10-15,London,54.41,1.26,1.53
2024-10-16,Lagos,813.3,1.1,1.19
2024-10-17,Sydney,908.56,0.62,6.61
2024-10-18,Sydney,789.16,0.9,8.06
2024-10-19,Toronto,475.77,1.38,9.76
2024-10-20,New York,463.04,0.69,6.76
2024-10-21,Berlin,566.36,1.02,7.3
2024-10-22,Dubai,772.55,0.62,7.21
2024-10-23,London,433.07,1.4,7.83
2024-10-24,London,361.14,1.18,7.85
2024-10-25,Sydney,992.57,0.66,3.74
2024-10-26,New York,427.07,1.14,9.19
2024-10-27,London,320.98,1.03,5.12
2024-10-28,Berlin,704.96,0.66,8.87
2024-10-29,New York,449.57,0.97,4.89
2024-10-30,New York,303.67,0.61,9.36
2024-10-31,London,516.06,1.38,7.36
2024-11-01,Berlin,598.17,0.78,4.37
2024-11-02,Singapore,856.84,0.57,9.33
2024-11-03,New York,66.7,0.97,4.24
2024-11-04,Toronto,184.66,1.47,7.7
2024-11-05,New York,754.29,1.11,5.89
2024-11-06,Dubai,896.78,0.97,2.72
2024-11-07,Berlin,768.17,1.04,8.35
2024-11-08,Singapore,821.33,0.8,3.22
2024-11-09,Singapore,255.72,1.25,3.4
2024-11-10,Sydney,822.37,0.72,7.98
2024-11-11,Berlin,297.57,0.84,7.69
2024-11-12,New York,159.73,0.91,9.19
2024-11-13,Lagos,433.96,1.44,6.26
2024-11-14,New York,513.79,1.42,4.41
2024-11-15,Berlin,737.27,1.04,6.87
2024-11-16,Lagos,74.46,0.85,9.0
2024-11-17,Sydney,666.71,1.48,5.5
2024-11-18,Toronto,979.32,1.3,4.53
2024-11-19,Singapore,859.62,0.82,4.99
2024-11-20,Sydney,757.07,1.48,3.05
2024-11-21,New York,255.52,0.89,3.96
2024-11-22,London,772.61,1.08,4.08
2024-11-23,London,375.96,1.41,3.23
2024-11-24,Lagos,484.5,0.89,7.95
2024-11-25,Sydney,829.26,0.93,1.25
2024-11-26,New York,274.2,1.02,2.31
2024-11-27,Sydney,931.92,0.68,8.28
2024-11-28,New York,357.45,0.92,9.38
2024-11-29,Toronto,191.68,1.1,3.24
2024-11-30,Lagos,360.08,1.0,4.44
2024-12-01,Singapore,569.36,1.43,8.87
2024-12-02,Dubai,562.35,1.36,1.86
2024-12-03,Dubai,587.46,0.75,9.02
2024-12-04,Toronto,676.95,1.43,9.3
2024-12-05,Lagos,959.38,1.49,3.52
2024-12-06,Dubai,534.59,1.0,5.18
2024-12-07,Toronto,254.53,1.45,6.39
2024-12-08,Berlin,133.7,1.14,3.35
2024-12-09,Berlin,508.35,1.44,6.59
2024-12-10,Berlin,351.31,1.3,9.47
2024-12-11,Toronto,912.27,1.16,3.2
2024-12-12,New York,861.9,1.07,5.68
2024-12-13,Toronto,727.26,1.1,7.4
2024-12-14,Toronto,229.69,1.21,1.9
2024-12-15,Sydney,256.52,1.42,2.93
2024-12-16,Toronto,744.83,1.22,3.92
2024-12-17,Toronto,144.28,1.37,9.38
2024-12-18,Sydney,580.96,1.02,2.0
2024-12-19,New York,221.61,1.39,4.63
2024-12-20,Berlin,694.89,0.84,6.53
2024-12-21,Singapore,242.58,0.6,7.3
2024-12-22,Lagos,975.05,1.03,2.62
2024-12-23,Toronto,260.67,1.42,4.03
2024-12-24,Singapore,955.63,0.55,6.65
2024-12-25,Sydney,178.34,1.29,9.94
2024-12-26,Berlin,429.5,1.4,6.86
2024-12-27,Lagos,778.27,0.98,5.78
2024-12-28,Berlin,115.1,0.66,1.73
2024-12-29,Toronto,448.09,0.99,6.74
2024-12-30,New York,866.73,1.16,3.87
2024-12-31,Berlin,484.44,1.09,3.29
2025-01-01,Berlin,308.28,0.53,6.65
2025-01-02,Toronto,105.56,1.17,2.94
2025-01-03,London,373.03,0.53,9.52
2025-01-04,Dubai,455.43,0.85,7.17
2025-01-05,Dubai,979.01,1.18,3.4
2025-01-06,Dubai,710.14,0.55,7.87
2025-01-07,Sydney,462.35,0.9,3.32
2025-01-08,New York,653.25,1.22,9.34
2025-01-09,New York,662.11,0.86,2.39
2025-01-10,Dubai,122.9,0.96,6.57
2025-01-11,Berlin,55.97,0.96,2.94
2025-01-12,Dubai,192.0,1.47,2.51
2025-01-13,Dubai,183.45,0.99,8.99
2025-01-14,Lagos,542.51,1.24,1.69
2025-01-15,Dubai,253.17,1.03,6.27
2025-01-16,Singapore,602.45,1.14,8.76
2025-01-17,Sydney,226.45,1.38,5.49
2025-01-18,Singapore,660.8,1.09,1.95
2025-01-19,Berlin,609.2,0.59,3.06
2025-01-20,Toronto,573.97,0.53,2.52
2025-01-21,London,109.29,0.84,1.97
2025-01-22,Singapore,241.97,0.79,1.83
2025-01-23,Sydney,91.23,0.95,1.74
2025-01-24,Berlin,374.05,0.83,5.3
2025-01-25,Sydney,516.18,0.73,7.84
2025-01-26,Berlin,852.42,0.55,8.77
2025-01-27,Singapore,524.24,0.85,3.22
2025-01-28,New York,908.12,0.95,4.61
2025-01-29,Toronto,744.45,1.37,7.01
2025-01-30,Dubai,317.74,0.56,4.83
2025-01-31,Singapore,297.55,1.4,7.73
2025-02-01,Singapore,614.42,0.94,7.8
2025-02-02,Dubai,522.16,1.28,4.27
2025-02-03,New York,169.21,0.72,7.02
2025-02-04,Singapore,875.58,0.96,9.69
2025-02-05,Dubai,737.8,1.12,2.71
2025-02-06,Singapore,679.07,1.11,3.5
2025-02-07,Berlin,150.07,0.85,7.75
2025-02-08,New York,750.56,1.26,5.57
2025-02-09,Dubai,658.28,0.77,8.73
2025-02-10,Singapore,374.96,0.67,3.78
2025-02-11,Berlin,342.59,0.85,2.24
2025-02-12,Toronto,394.17,1.01,8.39
2025-02-13,London,936.8,0.67,9.15
2025-02-14,Berlin,574.56,1.41,8.7
2025-02-15,Berlin,146.33,0.82,8.37
2025-02-16,Sydney,526.32,0.82,9.7
2025-02-17,London,840.94,1.2,1.01
2025-02-18,New York,235.53,0.98,5.29
2025-02-19,Lagos,397.66,1.0,3.62
2025-02-20,Berlin,217.66,0.97,4.94
2025-02-21,Toronto,186.52,0.92,1.01
2025-02-22,Lagos,472.68,0.51,3.65
2025-02-23,London,826.48,0.99,5.04
2025-02-24,London,312.17,0.5,1.0
2025-02-25,Toronto,575.85,1.0,5.28
2025-02-26,Singapore,608.6,1.42,8.22
2025-02-27,Dubai,854.02,1.36,6.41
2025-02-28,London,87.59,1.21,7.8
2025-03-01,Toronto,173.83,1.16,9.75
2025-03-02,Dubai,603.73,1.18,8.75
2025-03-03,New York,908.53,0.71,4.4
2025-03-04,Sydney,874.64,1.49,6.1
2025-03-05,Dubai,767.4,1.07,1.82
2025-03-06,Lagos,717.39,1.34,9.44
2025-03-07,New York,85.3,0.64,5.18
2025-03-08,Sydney,755.45,1.17,8.08
2025-03-09,Berlin,295.3,1.49,3.73
2025-03-10,Singapore,330.92,1.05,9.5
2025-03-11,Toronto,415.03,1.14,7.45
2025-03-12,Toronto,628.78,1.25,7.66
2025-03-13,Singapore,554.24,1.08,8.59
2025-03-14,New York,469.01,0.72,5.8
2025-03-15,Dubai,845.78,0.5,3.56
2025-03-16,New York,288.69,0.55,4.08
2025-03-17,Dubai,819.57,0.52,8.13
2025-03-18,Singapore,851.1,1.5,9.03
2025-03-19,Singapore,171.82,0.88,4.35
2025-03-20,Sydney,818.95,0.86,8.89
2025-03-21,Toronto,877.61,0.99,4.11
2025-03-22,Lagos,731.17,1.04,8.43
2025-03-23,New York,135.44,0.73,6.06
2025-03-24,Sydney,495.66,0.56,5.6
2025-03-25,Dubai,465.55,0.56,3.55
2025-03-26,London,242.43,1.09,8.32
2025-03-27,Sydney,865.54,0.51,1.9
2025-03-28,Berlin,595.57,1.26,3.36
2025-03-29,Sydney,463.68,1.3,4.64
2025-03-30,Lagos,343.04,0.61,4.96
2025-03-31,Toronto,181.16,0.66,2.9
2025-04-01,Toronto,101.3,0.5,7.16
2025-04-02,Sydney,890.63,1.23,8.82
2025-04-03,Toronto,313.07,1.04,6.38
2025-04-04,London,289.87,0.65,8.3
2025-04-05,Toronto,82.79,1.02,2.26
2025-04-06,New York,667.68,0.74,1.77
2025-04-07,New York,975.09,1.38,8.98
2025-04-08,Singapore,83.4,1.2,6.13
2025-04-09,Toronto,506.25,0.55,6.17
2025-04-10,Singapore,106.08,1.36,3.0
2025-04-11,Berlin,619.85,1.2,9.2
2025-04-12,London,635.76,1.37,6.83
2025-04-13,Sydney,464.31,1.17,3.9
2025-04-14,Toronto,203.69,0.89,3.52
2025-04-15,Lagos,443.55,1.2,8.91
2025-04-16,Sydney,841.69,1.12,8.74
2025-04-17,Singapore,53.43,0.97,5.46
2025-04-18,Toronto,462.93,0.94,9.14
2025-04-19,New York,146.09,0.99,6.8
2025-04-20,Singapore,318.17,1.46,5.29
2025-04-21,Singapore,488.96,0.91,1.53
2025-04-22,Berlin,906.14,1.48,1.42
2025-04-23,Toronto,205.16,1.46,4.15
2025-04-24,Toronto,398.28,0.68,6.64
2025-04-25,Toronto,389.94,1.06,2.07
2025-04-26,Dubai,204.1,0.55,2.71
2025-04-27,Lagos,816.08,1.2,9.02
2025-04-28,Sydney,352.08,0.96,9.57
2025-04-29,Toronto,435.59,1.3,2.99
2025-04-30,Berlin,426.1,0.54,3.49
2025-05-01,Toronto,650.78,0.87,8.59
2025-05-02,Berlin,568.78,1.28,5.02
2025-05-03,London,918.47,1.36,1.59
2025-05-04,Singapore,260.59,1.0,3.44
2025-05-05,Dubai,197.86,1.24,1.38
2025-05-06,Singapore,705.28,0.71,7.54
2025-05-07,Toronto,921.12,0.88,2.65
2025-05-08,New York,71.5,0.6,9.31
2025-05-09,Toronto,152.9,1.27,1.5
2025-05-10,London,225.4,1.09,5.59
2025-05-11,New York,661.56,0.8,6.91
2025-05-12,Dubai,427.23,0.6,8.22
2025-05-13,Dubai,451.77,0.76,4.89
2025-05-14,Sydney,328.91,0.98,1.65
2025-05-15,Lagos,299.84,0.79,6.32
2025-05-16,New York,407.7,1.23,7.7
2025-05-17,London,261.55,1.23,8.32
2025-05-18,Toronto,533.51,0.71,5.13
2025-05-19,London,553.21,1.42,8.69
2025-05-20,Singapore,821.8,1.05,2.91
2025-05-21,Sydney,653.74,1.31,8.76
2025-05-22,Sydney,396.02,0.88,1.23
2025-05-23,Sydney,710.39,0.54,4.23
2025-05-24,Toronto,540.45,0.78,6.98
2025-05-25,Sydney,370.74,0.76,4.86
2025-05-26,Dubai,205.21,1.2,2.21
2025-05-27,London,148.24,1.45,7.09
2025-05-28,Toronto,512.9,0.96,9.91
2025-05-29,Toronto,95.78,1.01,7.95
2025-05-30,Berlin,810.05,0.75,7.82
2025-05-31,Lagos,185.39,1.23,5.74
2025-06-01,London,663.47,0.95,6.2
2025-06-02,Toronto,649.31,0.76,1.14
2025-06-03,Lagos,123.86,1.35,4.49
2025-06-04,Lagos,961.86,0.77,6.59
2025-06-05,Lagos,709.59,1.49,9.73
2025-06-06,Lagos,238.39,0.56,1.88
2025-06-07,New York,530.57,1.18,5.01
2025-06-08,Dubai,469.13,1.11,1.29
2025-06-09,Sydney,547.93,1.15,7.47
2025-06-10,Toronto,57.69,0.53,8.4
2025-06-11,Lagos,993.16,1.22,8.49
2025-06-12,New York,333.41,0.69,4.55
2025-06-13,London,953.97,1.37,8.66
2025-06-14,Lagos,117.59,0.9,4.61
2025-06-15,London,355.47,0.53,4.26
2025-06-16,Lagos,979.84,0.62,6.62
2025-06-17,New York,66.86,0.73,7.7
2025-06-18,Singapore,520.39,0.59,6.51
2025-06-19,Berlin,134.51,1.22,4.36
2025-06-20,London,620.63,0.63,6.01
2025-06-21,Sydney,525.52,0.59,4.3
2025-06-22,Dubai,137.04,1.47,4.35
2025-06-23,Singapore,730.3,0.51,1.58
2025-06-24,London,911.88,1.11,4.53
2025-06-25,Toronto,77.91,1.16,7.84
2025-06-26,Singapore,314.95,1.2,8.96
2025-06-27,Lagos,552.62,1.08,6.03
2025-06-28,New York,754.63,0.77,3.63
2025-06-29,Berlin,807.24,0.52,6.81
2025-06-30,Sydney,540.95,0.95,7.22
2025-07-01,Lagos,967.86,1.33,3.57
2025-07-02,Sydney,999.29,1.31,3.65
2025-07-03,Dubai,750.09,0.75,3.2
2025-07-04,New York,747.69,0.85,3.88
2025-07-05,Toronto,225.01,1.18,3.49
2025-07-06,Singapore,876.21,1.02,7.59
2025-07-07,Dubai,767.35,0.62,6.76
2025-07-08,Dubai,486.01,0.77,5.11
2025-07-09,Dubai,588.41,0.76,7.24
2025-07-10,Sydney,439.93,0.62,6.06
2025-07-11,Berlin,459.74,0.92,6.2
2025-07-12,Singapore,115.54,1.37,1.9
2025-07-13,Dubai,771.28,1.46,2.84
2025-07-14,Singapore,500.17,1.39,3.35
2025-07-15,London,232.03,1.12,6.77
2025-07-16,Sydney,263.2,1.17,1.26
2025-07-17,Lagos,768.03,1.47,2.87
2025-07-18,Singapore,944.66,1.19,4.56
2025-07-19,Lagos,293.49,1.09,3.28
2025-07-20,Berlin,311.63,0.72,5.9
2025-07-21,Singapore,806.26,1.46,2.99
2025-07-22,London,877.73,1.41,8.57
2025-07-23,New York,56.94,0.93,7.45
2025-07-24,New York,923.77,0.53,1.62
2025-07-25,Toronto,803.47,0.98,2.46
2025-07-26,Toronto,817.49,1.05,2.38
2025-07-27,New York,588.71,0.91,2.47
2025-07-28,London,562.48,0.74,4.37
2025-07-29,Toronto,977.82,0.62,3.42
2025-07-30,Toronto,576.68,1.33,8.08
2025-07-31,London,109.78,1.26,8.62
2025-08-01,New York,451.24,1.22,9.46
2025-08-02,New York,814.9,1.05,9.69
2025-08-03,Sydney,794.68,0.93,6.4
2025-08-04,Dubai,411.37,0.93,8.5
2025-08-05,Lagos,521.62,1.3,3.64
2025-08-06,London,338.46,1.09,8.89
2025-08-07,Dubai,943.18,0.7,3.59
2025-08-08,London,775.04,0.92,6.73
2025-08-09,Toronto,257.93,0.53,2.94
2025-08-10,Sydney,280.87,1.29,9.33
2025-08-11,Sydney,785.15,0.84,3.48
2025-08-12,Toronto,72.99,0.95,3.34
2025-08-13,New York,837.21,1.05,6.9
2025-08-14,Lagos,187.06,1.3,2.65
2025-08-15,London,240.12,1.29,4.97
2025-08-16,Dubai,691.24,1.29,7.25
2025-08-17,Singapore,986.72,0.92,4.07
2025-08-18,New York,371.34,0.9,9.04
2025-08-19,London,356.86,0.63,2.68
2025-08-20,Lagos,264.02,1.38,6.89
2025-08-21,New York,459.31,0.65,6.19
2025-08-22,Berlin,968.03,1.03,6.07
2025-08-23,Toronto,410.37,0.68,1.77
2025-08-24,Singapore,855.15,1.02,3.44
2025-08-25,Toronto,370.69,1.45,9.4
2025-08-26,London,933.51,0.99,4.02
2025-08-27,Dubai,383.6,0.58,4.29
2025-08-28,Sydney,802.45,0.59,8.8
2025-08-29,Dubai,694.86,0.54,1.79
2025-08-30,Sydney,610.09,1.0,7.61
2025-08-31,Singapore,631.31,1.03,6.51
2025-09-01,Lagos,333.66,0.96,2.37
2025-09-02,New York,197.8,0.69,7.62
2025-09-03,Lagos,287.6,1.08,5.22
2025-09-04,Singapore,539.09,0.66,3.75
2025-09-05,Lagos,665.31,0.57,6.3
2025-09-06,Berlin,509.02,1.22,7.54
2025-09-07,Sydney,591.33,1.04,2.76
2025-09-08,Sydney,211.93,1.33,8.02
2025-09-09,London,233.27,1.17,5.83
2025-09-10,New York,123.91,1.03,1.64
2025-09-11,Toronto,401.16,1.18,9.09
2025-09-12,Dubai,659.65,1.39,5.19
2025-09-13,Singapore,378.91,1.4,3.17
2025-09-14,Singapore,411.75,0.6,6.44
2025-09-15,London,737.55,1.32,9.75
2025-09-16,Toronto,520.87,0.69,4.03
2025-09-17,New York,626.0,1.21,4.49
2025-09-18,Lagos,233.61,0.67,7.54
2025-09-19,London,325.25,0.59,5.73
2025-09-20,New York,576.08,1.23,8.25
2025-09-21,Sydney,128.37,0.86,7.94
2025-09-22,Singapore,726.21,0.88,9.57
2025-09-23,Dubai,72.89,1.13,9.3
2025-09-24,Lagos,456.55,0.56,7.37
2025-09-25,Lagos,600.8,1.24,5.56
2025-09-26,London,306.68,1.28,1.9
2025-09-27,Singapore,573.37,0.78,4.1
2025-09-28,Singapore,682.56,1.06,7.68
2025-09-29,Sydney,933.75,0.56,9.75
2025-09-30,Lagos,965.61,0.76,9.44
2025-10-01,London,239.03,1.08,3.68
2025-10-02,Sydney,935.4,1.43,7.49
2025-10-03,Lagos,639.83,0.7,7.15
2025-10-04,Sydney,501.44,1.1,6.28
2025-10-05,London,470.58,1.2,9.46
2025-10-06,New York,998.21,1.46,6.9
2025-10-07,Dubai,958.54,1.41,8.94
2025-10-08,Singapore,720.18,1.09,7.38
2025-10-09,Lagos,610.94,1.34,3.97
2025-10-10,Toronto,959.74,0.56,3.56
2025-10-11,Berlin,396.46,0.94,1.98
2025-10-12,Dubai,427.96,0.76,9.48
2025-10-13,London,52.43,1.21,9.14
2025-10-14,Toronto,720.4,1.05,1.7
2025-10-15,Singapore,936.38,1.04,3.73
2025-10-16,Toronto,269.51,0.66,1.55
2025-10-17,London,342.84,1.37,3.43
2025-10-18,Lagos,371.72,1.25,7.87
2025-10-19,Berlin,293.73,1.11,9.44
2025-10-20,Singapore,427.59,0.63,4.73
2025-10-21,Lagos,792.3,1.42,7.53
2025-10-22,Toronto,578.91,1.03,6.65
2025-10-23,Singapore,325.46,1.45,4.37
2025-10-24,New York,277.77,0.99,8.24
2025-10-25,Berlin,319.15,1.22,2.94
2025-10-26,Dubai,779.28,0.97,8.37
2025-10-27,Berlin,377.26,0.98,1.51
2025-10-28,New York,124.49,1.25,7.32
2025-10-29,Sydney,113.23,1.46,6.18
2025-10-30,Singapore,585.72,1.18,6.3
2025-10-31,Toronto,620.49,1.02,2.93
2025-11-01,Toronto,571.24,0.6,1.75
2025-11-02,Berlin,182.87,0.71,9.95
2025-11-03,London,586.73,1.22,6.18
2025-11-04,London,877.82,1.1,5.04
2025-11-05,Lagos,50.82,0.86,7.61
2025-11-06,Berlin,517.25,1.29,7.56
2025-11-07,Lagos,906.43,1.2,7.69
2025-11-08,Dubai,189.17,0.77,7.81
2025-11-09,Toronto,277.8,1.1,5.45
2025-11-10,Dubai,186.91,1.12,3.0
2025-11-11,London,200.81,1.11,7.27
2025-11-12,Singapore,564.99,0.76,9.64
2025-11-13,Berlin,277.39,0.73,8.27
2025-11-14,Singapore,376.3,0.91,2.85
2025-11-15,Lagos,727.88,0.6,9.6
2025-11-16,Berlin,424.79,0.69,3.65
2025-11-17,Toronto,278.69,0.81,6.16
2025-11-18,Lagos,358.13,0.96,7.26
2025-11-19,Berlin,916.29,0.51,6.49
2025-11-20,Sydney,187.32,0.58,5.7
2025-11-21,Berlin,346.55,1.35,9.75
2025-11-22,New York,713.85,1.14,1.9
2025-11-23,Dubai,159.54,0.57,7.79
2025-11-24,London,613.0,0.65,2.62
2025-11-25,Berlin,852.39,0.59,9.39
2025-11-26,Toronto,91.24,1.45,2.17
2025-11-27,Berlin,966.0,0.99,1.93
2025-11-28,Lagos,397.97,1.22,8.97
2025-11-29,London,738.23,0.53,3.62
2025-11-30,Sydney,492.38,0.77,1.04
2025-12-01,Sydney,520.07,1.36,6.46
2025-12-02,Dubai,120.03,0.51,2.25
2025-12-03,Dubai,128.31,0.91,1.27
2025-12-04,Toronto,162.17,0.72,5.15
2025-12-05,London,211.24,1.33,5.13
2025-12-06,Singapore,447.2,0.92,2.29
2025-12-07,London,365.64,1.05,4.41
2025-12-08,Singapore,426.71,1.03,7.63
2025-12-09,Dubai,823.68,1.37,1.79
2025-12-10,New York,204.42,0.7,6.23
2025-12-11,Lagos,208.59,1.31,1.74
2025-12-12,Berlin,147.97,0.88,9.34
2025-12-13,New York,66.8,0.71,3.69
2025-12-14,New York,465.11,1.42,7.15
2025-12-15,Lagos,725.4,0.95,8.64
2025-12-16,London,426.74,1.45,8.63
2025-12-17,New York,410.33,1.14,1.56
2025-12-18,Dubai,480.11,1.41,5.78
2025-12-19,Berlin,455.34,0.73,9.85
2025-12-20,Berlin,724.84,0.67,5.31
2025-12-21,Toronto,681.89,1.29,4.58
2025-12-22,Toronto,837.81,0.53,3.59
2025-12-23,Berlin,52.16,0.84,3.06
2025-12-24,Singapore,979.9,0.59,4.73
2025-12-25,Toronto,627.06,1.22,4.94
2025-12-26,Sydney,95.55,1.24,5.15
2025-12-27,New York,333.53,0.58,3.72
2025-12-28,Sydney,790.91,1.31,3.38
2025-12-29,Lagos,733.53,0.66,1.14
2025-12-30,Berlin,855.06,0.74,2.5
2025-12-31,Berlin,304.03,1.39,6.71
2026-01-01,Berlin,291.81,0.62,4.7
2026-01-02,New York,232.8,1.01,3.99
2026-01-03,Sydney,234.45,0.57,9.18
2026-01-04,Lagos,433.04,1.27,5.55
2026-01-05,London,210.45,0.8,6.8
2026-01-06,Toronto,103.98,0.86,7.81
2026-01-07,Singapore,348.79,0.96,8.97
2026-01-08,Berlin,303.06,0.82,4.38
2026-01-09,Lagos,188.55,0.57,1.81
2026-01-10,Singapore,121.43,0.98,7.69
2026-01-11,Singapore,423.44,0.92,4.56
2026-01-12,Sydney,444.83,0.63,1.36
2026-01-13,Berlin,106.97,0.56,3.95
2026-01-14,Sydney,245.03,0.86,1.26
2026-01-15,Sydney,433.92,1.35,7.32
2026-01-16,Lagos,868.22,0.88,9.37
2026-01-17,Dubai,466.58,0.86,2.4
2026-01-18,Lagos,654.28,1.25,6.03
2026-01-19,Lagos,980.65,1.32,8.36
2026-01-20,Sydney,605.92,0.64,5.9
2026-01-21,London,377.44,0.68,9.59
2026-01-22,Dubai,827.66,0.87,9.85
2026-01-23,London,120.01,0.83,3.78
2026-01-24,Berlin,232.31,0.66,7.34
2026-01-25,London,414.2,1.27,5.81
2026-01-26,Dubai,531.31,1.46,3.49
2026-01-27,Berlin,419.68,0.82,9.29
2026-01-28,Singapore,917.13,0.83,4.48
2026-01-29,Sydney,982.16,1.22,9.54
2026-01-30,Berlin,727.22,1.23,4.0
2026-01-31,Lagos,104.25,1.04,1.65
2026-02-01,Toronto,576.0,1.13,1.57
2026-02-02,Berlin,415.45,1.45,8.68
2026-02-03,Singapore,873.14,0.94,8.59
2026-02-04,New York,155.76,0.68,1.92
2026-02-05,Toronto,777.23,1.1,3.08
2026-02-06,New York,97.47,1.16,7.09
2026-02-07,Singapore,511.26,0.77,1.84
2026-02-08,Berlin,310.09,0.85,6.01
2026-02-09,Singapore,856.08,1.31,6.71
2026-02-10,Lagos,902.41,1.14,6.85
2026-02-11,Lagos,741.45,1.35,3.66
2026-02-12,London,602.33,0.51,9.27
2026-02-13,Singapore,543.05,0.63,2.07
2026-02-14,Sydney,920.63,1.43,4.01
2026-02-15,Toronto,180.72,0.83,4.89
2026-02-16,Sydney,196.09,0.7,2.86
2026-02-17,Dubai,373.33,0.76,7.29
2026-02-18,Singapore,859.5,1.24,4.3
2026-02-19,Lagos,771.29,1.19,4.35
2026-02-20,Sydney,704.94,0.56,8.9
2026-02-21,London,692.06,1.4,7.22
2026-02-22,Singapore,185.2,0.95,9.63
2026-02-23,Singapore,688.76,1.21,1.85
2026-02-24,Dubai,504.2,0.67,8.75
2026-02-25,Toronto,408.46,0.94,4.71
2026-02-26,Lagos,280.18,0.66,8.19
2026-02-27,Sydney,697.14,1.36,7.76
