transaction_id,property_id,customer_id,transaction_type,transaction_date,amount,payment_method
TRX000353,PROP001896,CUST000740,Rent,2024-03-03,148178.7,Transfer
TRX000354,PROP001413,CUST002533,Sale,2022-08-26,1037949.73,Transfer
TRX000355,PROP002997,CUST002452,Rent,2019-04-12,742690.89,Mortgage
TRX000356,PROP000414,CUST002085,Sale,2019-04-04,1787143.69,Transfer
TRX000357,PROP001986,CUST002615,Sale,2024-07-28,1516902.76,Transfer
TRX000358,PROP000546,CUST002599,Rent,2023-05-17,1752208.77,Transfer
TRX000359,PROP002347,CUST000625,Sale,2022-11-18,1778117.56,Mortgage
TRX000360,PROP000434,CUST000018,Rent,2020-04-29,862352.69,Cash
TRX000361,PROP001996,CUST001205,Sale,2024-06-22,1550645.9,Cash
TRX000362,PROP001503,CUST000130,Rent,2018-03-11,1169338.31,Transfer
TRX000363,PROP002030,CUST002485,Sale,2024-02-26,1921652.48,Transfer
TRX000364,PROP002932,CUST002652,Rent,2023-07-01,632173.54,Mortgage
TRX000365,PROP001496,CUST002595,Rent,2021-10-27,586936.93,Mortgage
TRX000366,PROP000499,CUST000627,Sale,2018-01-31,106530.24,Cash
TRX000367,PROP001155,CUST001331,Rent,2018-11-16,1010404.74,Cash
TRX000368,PROP002257,CUST001893,Rent,2024-08-26,1930797.77,Cash
TRX000369,PROP002209,CUST000138,Rent,2023-01-26,59819.26,Cash
TRX000370,PROP000670,CUST000232,Sale,2019-06-14,150759.32,Cash
TRX000371,PROP002569,CUST002103,Sale,2024-01-18,179264.16,Mortgage
TRX000372,PROP001630,CUST000423,Rent,2018-03-26,1469250.16,Cash
TRX000373,PROP002626,CUST000777,Sale,2024-08-29,868289.19,Cash
TRX000374,PROP000622,CUST001555,Sale,2018-03-18,1343492.46,Cash
TRX000375,PROP000950,CUST000224,Rent,2023-01-12,375357.32,Transfer
TRX000376,PROP000592,CUST001140,Rent,2020-12-10,1369322.76,Transfer
TRX000377,PROP000179,CUST001675,Sale,2023-11-21,375089.53,Transfer
TRX000378,PROP001325,CUST001282,Rent,2023-10-05,1484608.77,Mortgage
TRX000379,PROP000030,CUST001289,Sale,2022-12-07,682519.9,Cash
TRX000380,PROP002259,CUST002925,Sale,2024-09-23,879523.36,Cash
TRX000381,PROP000924,CUST002721,Sale,2022-03-12,1508844.64,Transfer
TRX000382,PROP002262,CUST001530,Sale,2023-01-26,929598.59,Cash
TRX000383,PROP002650,CUST000642,Sale,2023-02-20,546620.24,Cash
TRX000384,PROP001288,CUST002962,Rent,2019-05-28,469812.79,Cash
TRX000385,PROP001666,CUST002855,Rent,2021-06-23,1077755.97,Mortgage
TRX000386,PROP001449,CUST001108,Rent,2021-09-14,874004.47,Transfer
TRX000387,PROP002856,CUST002071,Rent,2019-11-14,1754912.22,Cash
TRX000388,PROP000570,CUST002947,Sale,2022-12-08,1730581.61,Mortgage
TRX000389,PROP002391,CUST002877,Rent,2019-07-13,1358102.91,Cash
TRX000390,PROP002652,CUST000078,Rent,2018-02-14,825067.87,Cash
TRX000391,PROP001116,CUST001634,Sale,2018-08-02,359133.33,Cash
TRX000392,PROP000581,CUST000852,Rent,2019-07-20,832812.34,Mortgage
TRX000393,PROP001389,CUST000481,Sale,2019-04-05,1894846.26,Transfer
TRX000394,PROP001382,CUST001396,Rent,2023-12-10,1837238.68,Transfer
TRX000395,PROP002789,CUST000187,Rent,2022-05-06,354628.5,Cash
TRX000396,PROP002809,CUST001852,Sale,2018-07-10,289699.96,Transfer
TRX000397,PROP001038,CUST002883,Sale,2023-03-01,1998936.85,Cash
TRX000398,PROP000885,CUST000880,Rent,2022-12-31,1544982.66,Mortgage
TRX000399,PROP000159,CUST001855,Rent,2019-04-13,463578.96,Cash
TRX000400,PROP001627,CUST001301,Rent,2023-11-23,658436.84,Cash
TRX000401,PROP000128,CUST000118,Sale,2023-08-02,945716.36,Mortgage
TRX000402,PROP000664,CUST000788,Sale,2023-04-05,629427.27,Transfer
TRX000403,PROP000681,CUST000431,Sale,2024-01-27,1897407.21,Cash
TRX000404,PROP000635,CUST002010,Sale,2024-03-02,1394128.05,Transfer
TRX000405,PROP000782,CUST000157,Sale,2024-06-10,1535669.53,Cash
TRX000406,PROP001302,CUST002109,Rent,2021-05-12,624603.39,Cash
TRX000407,PROP000695,CUST000642,Rent,2023-08-15,1074775.34,Transfer
TRX000408,PROP001711,CUST000818,Rent,2020-09-08,1667962.26,Transfer
TRX000409,PROP000856,CUST001170,Rent,2023-07-24,208535.42,Mortgage
TRX000410,PROP002333,CUST002420,Rent,2019-07-23,1148426.02,Transfer
TRX000411,PROP000293,CUST002475,Rent,2024-12-26,391751.64,Cash
TRX000412,PROP002349,CUST001421,Sale,2019-01-16,1081525.68,Cash
TRX000413,PROP000752,CUST001443,Rent,2018-12-31,99267.18,Transfer
TRX000414,PROP002873,CUST000332,Sale,2020-05-10,1063553.17,Mortgage
TRX000415,PROP000434,CUST002527,Rent,2022-09-08,1163915.62,Mortgage
TRX000416,PROP000876,CUST002327,Sale,2023-04-20,1602566.88,Mortgage
TRX000417,PROP000958,CUST001506,Sale,2021-12-04,1274573.85,Mortgage
TRX000418,PROP002788,CUST002427,Sale,2023-12-08,131793.51,Transfer
TRX000419,PROP000737,CUST002944,Rent,2024-07-13,419972.69,Mortgage
TRX000420,PROP001991,CUST002620,Sale,2018-07-30,1756341.22,Transfer
TRX000421,PROP001444,CUST001622,Rent,2018-02-15,996380.41,Cash
TRX000422,PROP002786,CUST000054,Rent,2021-09-08,1583413.61,Cash
TRX000423,PROP001915,CUST000456,Rent,2022-07-10,477881.36,Mortgage
TRX000424,PROP002864,CUST002432,Rent,2022-03-04,676625.37,Cash
TRX000425,PROP002536,CUST001376,Rent,2024-03-04,228351.42,Cash
TRX000426,PROP002644,CUST002442,Sale,2022-12-28,810514.25,Cash
TRX000427,PROP001076,CUST001820,Sale,2024-12-04,1680154.73,Transfer
TRX000428,PROP000170,CUST002669,Sale,2021-12-27,832998.35,Mortgage
TRX000429,PROP002982,CUST001259,Sale,2021-01-11,133262.22,Mortgage
TRX000430,PROP000828,CUST002161,Sale,2022-09-01,509536.41,Mortgage
TRX000431,PROP000799,CUST001556,Rent,2023-05-11,507284.08,Cash
TRX000432,PROP002807,CUST000197,Rent,2020-07-06,1643517.69,Cash
TRX000433,PROP001052,CUST000562,Sale,2021-08-23,236762.21,Transfer
TRX000434,PROP001297,CUST001961,Sale,2023-08-26,1329258.01,Cash
TRX000435,PROP000175,CUST002653,Rent,2019-10-14,794485.29,Mortgage
TRX000436,PROP001218,CUST001476,Rent,2019-12-01,417947.48,Cash
TRX000437,PROP000739,CUST000385,Sale,2024-06-29,1850473.06,Transfer
TRX000438,PROP001316,CUST000226,Sale,2020-12-23,1123945.38,Mortgage
TRX000439,PROP000318,CUST001470,Rent,2022-09-27,1917627.74,Transfer
TRX000440,PROP001142,CUST000396,Rent,2020-09-08,163263.15,Transfer
TRX000441,PROP001914,CUST002119,Rent,2021-02-21,83097.7,Transfer
TRX000442,PROP001481,CUST000257,Rent,2019-08-02,1453413.26,Transfer
TRX000443,PROP002627,CUST002770,Sale,2018-12-06,240468.53,Cash
TRX000444,PROP001812,CUST002523,Sale,2018-01-26,1481946.0,Cash
TRX000445,PROP000633,CUST001645,Sale,2021-07-24,1725920.2,Mortgage
TRX000446,PROP001546,CUST000009,Rent,2020-06-27,1254057.3,Mortgage
TRX000447,PROP001973,CUST000912,Rent,2023-04-10,1994907.95,Mortgage
TRX000448,PROP000724,CUST001955,Sale,2021-05-02,389090.78,Transfer
TRX000449,PROP000344,CUST002379,Rent,2019-01-06,1757240.53,Transfer
TRX000450,PROP001191,CUST001377,Sale,2019-01-03,789693.02,Transfer
TRX000451,PROP002666,CUST000621,Rent,2021-08-03,713977.9,Mortgage
TRX000452,PROP001537,CUST001973,Rent,2023-06-23,1420042.84,Transfer
TRX000453,PROP002258,CUST001045,Rent,2022-02-24,1971613.18,Transfer
TRX000454,PROP001957,CUST001452,Rent,2018-12-12,1346364.03,Cash
TRX000455,PROP000006,CUST002167,Rent,2018-10-04,1569191.66,Transfer
TRX000456,PROP002791,CUST001250,Rent,2021-09-18,1117532.83,Transfer
TRX000457,PROP001330,CUST001287,Rent,2019-07-20,1394100.56,Cash
TRX000458,PROP002274,CUST001740,Sale,2024-11-17,1930069.51,Mortgage
TRX000459,PROP000222,CUST002010,Rent,2018-05-27,1068042.56,Transfer
TRX000460,PROP002859,CUST001128,Rent,2021-04-17,537660.12,Transfer
TRX000461,PROP000808,CUST001673,Rent,2023-03-24,1690345.82,Transfer
TRX000462,PROP002972,CUST002924,Rent,2024-07-05,1593290.63,Cash
TRX000463,PROP000402,CUST000559,Sale,2021-10-29,917429.76,Transfer
TRX000464,PROP001751,CUST000754,Sale,2024-06-15,1957845.21,Transfer
TRX000465,PROP000642,CUST000046,Rent,2024-09-01,1723942.76,Cash
TRX000466,PROP001105,CUST001466,Sale,2023-03-28,738397.6,Mortgage
TRX000467,PROP000120,CUST002240,Sale,2022-11-21,1517437.9,Transfer
TRX000468,PROP000573,CUST001491,Rent,2022-06-08,103630.5,Transfer
TRX000469,PROP000580,CUST001345,Rent,2018-06-21,354973.08,Mortgage
TRX000470,PROP002908,CUST000761,Rent,2019-08-14,1457926.07,Transfer
TRX000471,PROP000247,CUST001799,Rent,2021-06-27,1388966.15,Mortgage
TRX000472,PROP000228,CUST000150,Sale,2022-12-18,1412954.03,Cash
TRX000473,PROP001118,CUST002455,Sale,2018-10-07,1233722.03,Transfer
TRX000474,PROP002098,CUST002025,Rent,2023-06-09,235802.34,Transfer
TRX000475,PROP000786,CUST002004,Sale,2020-10-24,1714967.31,Mortgage
TRX000476,PROP001537,CUST000542,Rent,2022-11-20,71850.25,Mortgage
TRX000477,PROP001202,CUST000288,Sale,2018-09-28,874772.33,Transfer
TRX000478,PROP001714,CUST002961,Rent,2022-08-11,1148612.62,Mortgage
TRX000479,PROP002425,CUST002630,Rent,2021-09-28,721748.45,Cash
TRX000480,PROP002191,CUST002224,Rent,2024-05-18,1673685.07,Cash
TRX000481,PROP001062,CUST001699,Sale,2024-02-13,1481015.67,Cash
TRX000482,PROP000190,CUST001373,Rent,2020-07-22,1329898.93,Cash
TRX000483,PROP002344,CUST001933,Rent,2022-06-03,1066814.81,Cash
TRX000484,PROP002042,CUST000776,Rent,2023-12-13,937282.43,Mortgage
TRX000485,PROP001012,CUST002637,Rent,2018-06-19,993108.95,Cash
TRX000486,PROP001694,CUST000361,Sale,2024-07-14,1712952.7,Cash
TRX000487,PROP001151,CUST000664,Sale,2018-10-31,279836.8,Transfer
TRX000488,PROP001766,CUST002568,Rent,2018-06-18,864232.52,Mortgage
TRX000489,PROP001503,CUST001551,Sale,2021-03-07,926813.91,Mortgage
TRX000490,PROP001996,CUST002203,Sale,2018-01-28,466277.0,Mortgage
TRX000491,PROP002469,CUST001205,Sale,2018-12-09,1506124.65,Mortgage
TRX000492,PROP002527,CUST000679,Sale,2021-03-14,194343.25,Cash
TRX000493,PROP002223,CUST002530,Rent,2018-06-08,1112618.2,Mortgage
TRX000494,PROP002332,CUST000022,Rent,2020-12-12,1707693.6,Transfer
TRX000495,PROP000872,CUST000286,Rent,2021-03-12,475712.02,Cash
TRX000496,PROP001567,CUST001949,Sale,2019-12-01,371747.1,Transfer
TRX000497,PROP002855,CUST001712,Rent,2019-10-24,379316.69,Mortgage
TRX000498,PROP001120,CUST002139,Sale,2019-09-10,1050279.56,Transfer
TRX000499,PROP002110,CUST002427,Sale,2020-03-15,266773.61,Cash
TRX000500,PROP000543,CUST002934,Rent,2020-11-15,597449.25,Mortgage
TRX000501,PROP001461,CUST002649,Sale,2021-09-14,791831.82,Cash
TRX000502,PROP002920,CUST001703,Sale,2021-06-23,1540662.15,Cash
TRX000503,PROP002729,CUST001180,Rent,2024-09-09,1986143.36,Mortgage
TRX000504,PROP000197,CUST002446,Rent,2021-07-10,1105832.93,Transfer
TRX000505,PROP002836,CUST002241,Rent,2022-02-12,1896567.42,Cash
TRX000506,PROP001110,CUST002133,Sale,2021-06-12,1753668.14,Mortgage
TRX000507,PROP000712,CUST002686,Sale,2020-04-27,375434.39,Mortgage
TRX000508,PROP002597,CUST002815,Rent,2018-12-11,766598.39,Cash
TRX000509,PROP002591,CUST000280,Sale,2020-05-06,486552.43,Cash
TRX000510,PROP002870,CUST001162,Sale,2018-08-06,497758.85,Cash
TRX000511,PROP002673,CUST000821,Rent,2018-05-10,115419.53,Mortgage
TRX000512,PROP001440,CUST000365,Sale,2020-03-27,602771.13,Transfer
TRX000513,PROP002508,CUST000979,Sale,2024-02-04,1000241.59,Mortgage
TRX000514,PROP001235,CUST001712,Sale,2022-08-23,791912.49,Cash
TRX000515,PROP002931,CUST002779,Sale,2022-09-30,1638003.04,Cash
TRX000516,PROP000384,CUST001576,Sale,2018-05-23,1075436.98,Transfer
TRX000517,PROP001689,CUST002338,Sale,2021-01-16,463615.85,Cash
TRX000518,PROP000656,CUST000444,Sale,2022-09-13,1020257.93,Transfer
TRX000519,PROP002030,CUST001980,Rent,2021-11-19,1680457.79,Transfer
TRX000520,PROP000612,CUST002541,Sale,2024-11-18,1746832.69,Transfer
TRX000521,PROP002630,CUST002325,Rent,2021-07-07,1153600.64,Mortgage
TRX000522,PROP001587,CUST002945,Sale,2020-11-21,513072.63,Mortgage
TRX000523,PROP001405,CUST000275,Sale,2019-11-05,812729.05,Cash
TRX000524,PROP002273,CUST001160,Sale,2019-02-03,1788896.3,Cash
TRX000525,PROP001252,CUST002376,Rent,2018-02-25,918172.29,Mortgage
TRX000526,PROP002618,CUST000769,Rent,2018-05-15,426197.86,Cash
TRX000527,PROP000175,CUST000658,Rent,2023-04-04,1354840.52,Cash
TRX000528,PROP002060,CUST000688,Rent,2018-10-29,1706133.54,Cash
TRX000529,PROP001552,CUST000468,Sale,2019-12-31,1331554.93,Transfer
TRX000530,PROP001698,CUST000932,Sale,2019-05-11,50939.63,Mortgage
TRX000531,PROP001406,CUST001525,Rent,2024-01-21,1724927.0,Mortgage
TRX000532,PROP001589,CUST001628,Sale,2024-01-12,238505.08,Cash
TRX000533,PROP000013,CUST001760,Sale,2020-03-13,287918.89,Transfer
TRX000534,PROP001828,CUST000235,Sale,2020-06-25,697686.93,Cash
TRX000535,PROP001700,CUST000487,Sale,2024-09-05,1272460.08,Transfer
TRX000536,PROP001729,CUST000914,Sale,2023-01-05,1869157.13,Mortgage
TRX000537,PROP000524,CUST002932,Rent,2023-11-11,1220516.88,Mortgage
TRX000538,PROP000152,CUST001728,Sale,2019-09-28,371259.09,Mortgage
TRX000539,PROP001101,CUST002534,Rent,2021-02-17,1674864.83,Cash
TRX000540,PROP002930,CUST001244,Rent,2019-06-26,107490.26,Mortgage
TRX000541,PROP002709,CUST000938,Sale,2023-05-30,453144.9,Transfer
TRX000542,PROP001070,CUST000075,Sale,2024-11-10,1007122.92,Mortgage
TRX000543,PROP001089,CUST002759,Rent,2024-02-04,1456478.28,Transfer
TRX000544,PROP001598,CUST000796,Sale,2021-02-05,935278.12,Mortgage
TRX000545,PROP002621,CUST002343,Sale,2024-09-30,288993.07,Cash
TRX000546,PROP001476,CUST000662,Rent,2020-10-02,585818.31,Cash
TRX000547,PROP001444,CUST001672,Rent,2020-04-18,1159081.89,Mortgage
TRX000548,PROP000936,CUST001822,Rent,2020-11-14,1728970.42,Transfer
TRX000549,PROP001699,CUST001881,Sale,2018-01-10,879844.03,Transfer
TRX000550,PROP001332,CUST001527,Sale,2023-06-21,1008061.2,Transfer
TRX000551,PROP002112,CUST002346,Sale,2020-06-25,1555655.3,Mortgage
TRX000552,PROP002341,CUST002338,Rent,2019-01-05,817001.28,Transfer
TRX000553,PROP000103,CUST000893,Rent,2022-01-31,388309.76,Cash
TRX000554,PROP001607,CUST001559,Rent,2022-05-13,1972579.97,Transfer
TRX000555,PROP000241,CUST002186,Rent,2021-11-24,1484960.37,Mortgage
TRX000556,PROP002063,CUST002513,Rent,2023-12-26,335766.77,Transfer
TRX000557,PROP002674,CUST001343,Rent,2021-07-06,253144.04,Transfer
TRX000558,PROP000618,CUST002205,Rent,2023-06-15,506789.19,Cash
TRX000559,PROP000619,CUST002965,Sale,2023-07-12,1204325.88,Transfer
TRX000560,PROP001290,CUST000454,Rent,2019-10-24,1328559.78,Mortgage
TRX000561,PROP001866,CUST001283,Sale,2022-04-14,905455.17,Mortgage
TRX000562,PROP002366,CUST000972,Sale,2019-11-30,342810.06,Cash
TRX000563,PROP002169,CUST002668,Rent,2021-10-11,971718.47,Transfer
TRX000564,PROP002091,CUST002538,Rent,2021-04-26,1786766.14,Transfer
TRX000565,PROP001143,CUST000840,Sale,2020-08-13,1423438.05,Transfer
TRX000566,PROP000919,CUST001542,Sale,2021-12-28,299999.03,Cash
TRX000567,PROP000377,CUST002367,Rent,2019-02-04,1521728.0,Mortgage
TRX000568,PROP001813,CUST002211,Sale,2019-01-15,1974475.69,Transfer
TRX000569,PROP002511,CUST002030,Sale,2021-10-09,1352467.97,Cash
TRX000570,PROP001801,CUST002184,Sale,2020-06-25,156078.9,Transfer
TRX000571,PROP001709,CUST001271,Rent,2018-08-18,819652.58,Cash
TRX000572,PROP000906,CUST000756,Rent,2022-04-03,525539.88,Cash
TRX000573,PROP002255,CUST000125,Rent,2024-04-25,172346.45,Cash
TRX000574,PROP002799,CUST001820,Sale,2018-11-24,1677922.39,Mortgage
TRX000575,PROP002421,CUST000143,Sale,2024-06-23,1088732.81,Mortgage
TRX000576,PROP001092,CUST001348,Rent,2023-03-01,1807488.7,Cash
TRX000577,PROP002007,CUST002898,Rent,2020-04-15,1826549.66,Transfer
TRX000578,PROP002618,CUST002091,Rent,2018-05-11,661069.85,Transfer
TRX000579,PROP002574,CUST002775,Sale,2024-05-29,160061.76,Cash
TRX000580,PROP001136,CUST001246,Rent,2019-02-28,1159104.73,Transfer
TRX000581,PROP001613,CUST001245,Sale,2020-01-22,73228.26,Transfer
TRX000582,PROP002394,CUST002855,Sale,2019-08-11,82897.35,Cash
TRX000583,PROP001112,CUST001354,Rent,2022-07-12,217497.24,Mortgage
TRX000584,PROP000352,CUST000684,Rent,2021-02-25,485530.38,Cash
TRX000585,PROP001932,CUST000301,Rent,2023-08-27,1741068.29,Transfer
TRX000586,PROP001269,CUST001335,Rent,2023-11-28,412205.07,Transfer
TRX000587,PROP001533,CUST002990,Sale,2021-04-01,809338.3,Transfer
TRX000588,PROP002687,CUST000591,Sale,2022-11-09,852393.25,Transfer
TRX000589,PROP002876,CUST001557,Rent,2022-04-08,191874.88,Mortgage
TRX000590,PROP001070,CUST001874,Rent,2019-02-02,1425759.69,Cash
TRX000591,PROP001842,CUST002194,Sale,2023-06-23,1593610.8,Mortgage
TRX000592,PROP000952,CUST001779,Rent,2021-09-29,387458.87,Transfer
TRX000593,PROP002774,CUST001467,Sale,2021-05-11,1318098.14,Transfer
TRX000594,PROP000485,CUST000869,Rent,2021-10-23,1156099.74,Transfer
TRX000595,PROP001542,CUST000987,Rent,2024-05-01,1931292.92,Transfer
TRX000596,PROP001720,CUST000208,Rent,2022-11-11,284474.8,Transfer
TRX000597,PROP000532,CUST001695,Sale,2020-06-30,355753.73,Mortgage
TRX000598,PROP002451,CUST001526,Rent,2024-10-02,493378.9,Transfer
TRX000599,PROP000564,CUST000335,Sale,2018-05-21,1690644.83,Transfer
TRX000600,PROP002637,CUST002426,Rent,2023-07-15,1242688.03,Cash
TRX000601,PROP002545,CUST002894,Rent,2019-04-04,1880782.35,Transfer
TRX000602,PROP001255,CUST001789,Sale,2018-03-11,1083511.39,Mortgage
TRX000603,PROP002006,CUST000085,Rent,2023-01-28,104167.35,Transfer
TRX000604,PROP001722,CUST002083,Sale,2020-04-04,1144629.07,Transfer
TRX000605,PROP000380,CUST001413,Sale,2023-04-13,1575678.37,Mortgage
TRX000606,PROP000072,CUST002526,Rent,2019-10-01,1942702.26,Cash
TRX000607,PROP000583,CUST002386,Sale,2023-05-10,760985.46,Cash
TRX000608,PROP002284,CUST001201,Sale,2023-12-07,708022.16,Transfer
TRX000609,PROP002934,CUST002689,Sale,2020-11-10,563142.91,Mortgage
TRX000610,PROP001564,CUST000675,Sale,2024-12-03,868308.02,Cash
TRX000611,PROP001422,CUST001704,Rent,2020-12-23,1891439.32,Mortgage
TRX000612,PROP000458,CUST001693,Rent,2023-07-26,1884205.36,Mortgage
TRX000613,PROP002589,CUST000164,Rent,2022-09-08,95464.62,Transfer
TRX000614,PROP000372,CUST000848,Rent,2023-04-17,1595446.31,Cash
TRX000615,PROP002793,CUST001372,Sale,2024-04-13,1560633.3,Transfer
TRX000616,PROP002959,CUST000072,Rent,2018-03-10,1549014.94,Cash
TRX000617,PROP001800,CUST002837,Sale,2020-04-29,1703532.41,Mortgage
TRX000618,PROP002845,CUST001088,Sale,2019-06-02,244940.93,Cash
TRX000619,PROP001151,CUST002295,Sale,2024-12-31,1894900.16,Cash
TRX000620,PROP001737,CUST001545,Sale,2019-10-22,120944.08,Cash
TRX000621,PROP001635,CUST000212,Sale,2019-09-16,1000741.58,Cash
TRX000622,PROP001574,CUST000423,Sale,2018-09-24,1049277.73,Cash
TRX000623,PROP002238,CUST002069,Rent,2019-06-08,1166230.77,Transfer
TRX000624,PROP001172,CUST000928,Sale,2023-05-13,1459330.81,Mortgage
TRX000625,PROP001391,CUST002396,Rent,2022-08-30,419420.22,Cash
TRX000626,PROP000016,CUST002136,Sale,2018-12-05,508113.84,Transfer
TRX000627,PROP000858,CUST001200,Rent,2021-02-04,703651.08,Cash
TRX000628,PROP000922,CUST002899,Rent,2023-07-30,1401590.44,Transfer
TRX000629,PROP001018,CUST001484,Rent,2024-10-12,1252913.18,Transfer
TRX000630,PROP002785,CUST001349,Sale,2023-07-29,1441995.23,Transfer
TRX000631,PROP002002,CUST000426,Sale,2024-09-22,710574.52,Cash
TRX000632,PROP001439,CUST000123,Sale,2021-05-25,1727579.7,Mortgage
TRX000633,PROP002159,CUST001276,Sale,2023-04-16,962157.1,Mortgage
TRX000634,PROP000950,CUST000909,Rent,2023-03-16,1671317.0,Mortgage
TRX000635,PROP002121,CUST000259,Sale,2022-12-19,1859484.69,Transfer
TRX000636,PROP002940,CUST000622,Rent,2019-01-26,1529276.59,Cash
TRX000637,PROP001722,CUST002143,Rent,2021-12-15,1466303.95,Cash
TRX000638,PROP002922,CUST002799,Sale,2024-08-05,80491.04,Mortgage
TRX000639,PROP002155,CUST000067,Sale,2021-05-06,737131.41,Mortgage
TRX000640,PROP002215,CUST002990,Sale,2024-08-22,1987645.15,Mortgage
TRX000641,PROP002174,CUST000370,Sale,2023-02-05,1394263.41,Mortgage
TRX000642,PROP000863,CUST002888,Rent,2018-05-17,934178.62,Mortgage
TRX000643,PROP000444,CUST001714,Sale,2021-04-05,572598.13,Cash
TRX000644,PROP002144,CUST002176,Sale,2018-03-06,282623.45,Cash
TRX000645,PROP001656,CUST001001,Rent,2020-08-24,207620.1,Transfer
TRX000646,PROP002153,CUST000691,Rent,2022-07-03,625770.52,Cash
TRX000647,PROP001767,CUST000594,Sale,2024-10-30,102930.08,Cash
TRX000648,PROP002404,CUST002847,Sale,2022-02-27,1333036.8,Mortgage
TRX000649,PROP002771,CUST001612,Sale,2024-06-17,821948.71,Cash
TRX000650,PROP002635,CUST001493,Rent,2018-08-31,1936332.57,Mortgage
TRX000651,PROP002156,CUST002764,Rent,2018-02-06,1972297.63,Cash
TRX000652,PROP000018,CUST001086,Rent,2021-12-29,1959497.35,Cash
TRX000653,PROP001239,CUST002213,Rent,2023-11-25,1985375.8,Mortgage
TRX000654,PROP002568,CUST000233,Rent,2022-04-24,1292794.49,Cash
TRX000655,PROP002775,CUST002656,Rent,2018-03-08,1234471.6,Transfer
TRX000656,PROP002725,CUST002537,Sale,2021-12-29,1041758.13,Transfer
TRX000657,PROP002389,CUST001085,Sale,2023-05-26,1538852.73,Cash
TRX000658,PROP000791,CUST002066,Sale,2024-03-23,505724.34,Transfer
TRX000659,PROP000434,CUST002796,Sale,2018-09-04,330053.7,Mortgage
TRX000660,PROP000122,CUST000424,Sale,2022-12-15,791815.4,Transfer
TRX000661,PROP000034,CUST002980,Sale,2022-06-06,1447048.53,Mortgage
TRX000662,PROP001394,CUST001558,Rent,2022-05-08,732276.71,Transfer
TRX000663,PROP002826,CUST000957,Rent,2024-09-02,1684807.96,Transfer
TRX000664,PROP001400,CUST000569,Rent,2024-04-10,648931.9,Mortgage
TRX000665,PROP002050,CUST001044,Sale,2024-12-30,1077447.69,Mortgage
TRX000666,PROP000182,CUST000914,Sale,2024-07-25,1978144.37,Mortgage
TRX000667,PROP002905,CUST002260,Sale,2020-12-22,293350.71,Transfer
TRX000668,PROP002531,CUST002750,Rent,2023-01-08,766627.28,Cash
TRX000669,PROP000206,CUST001404,Sale,2023-01-31,212893.83,Cash
TRX000670,PROP000726,CUST002359,Rent,2020-05-13,1111159.84,Cash
TRX000671,PROP001636,CUST000149,Sale,2021-11-08,1571111.87,Mortgage
TRX000672,PROP001360,CUST002667,Rent,2018-12-12,854837.79,Transfer
TRX000673,PROP002994,CUST001132,Sale,2018-03-12,1688495.43,Transfer
TRX000674,PROP000174,CUST001687,Sale,2020-10-27,1299327.47,Mortgage
TRX000675,PROP002690,CUST002448,Rent,2020-11-02,1306164.58,Cash
TRX000676,PROP001980,CUST001423,Rent,2018-02-03,434079.37,Transfer
TRX000677,PROP002963,CUST002853,Rent,2018-07-20,1361457.65,Cash
TRX000678,PROP001282,CUST001853,Sale,2023-01-31,1619423.34,Cash
TRX000679,PROP002173,CUST002883,Rent,2023-01-01,196611.72,Mortgage
TRX000680,PROP000416,CUST001057,Sale,2019-08-07,1783869.43,Cash
TRX000681,PROP001287,CUST000862,Rent,2018-10-13,1094113.99,Mortgage
